구분,날짜,날짜 근거,장르,제목,지은이,글자 수,원문 링크,본문 파일
발표 시기 미상,,발표 시기 미상,노래,녹초(綠草) 청강상(晴江上)에,서익,53,https://ko.wikisource.org/wiki/%EB%85%B9%EC%B4%88_%EC%B2%AD%EA%B0%95%EC%83%81%EC%97%90,본문/노래/서익 - 녹초(綠草) 청강상(晴江上)에 (시기 미상).txt
발표 시기 미상,,발표 시기 미상,노래,이 뫼흘 허러 내여,서익,108,https://ko.wikisource.org/wiki/%EC%9D%B4_%EB%AB%BC%EB%A5%BC_%ED%97%90%EC%96%B4_%EB%82%B4%EC%96%B4,본문/노래/서익 - 이 뫼흘 허러 내여 (시기 미상).txt
발표 시기 미상,,발표 시기 미상,노래,수양산(首陽山) ᄇᆞ라보며,성삼문,109,https://ko.wikisource.org/wiki/%EC%88%98%EC%96%91%EC%82%B0_%EB%B0%94%EB%9D%BC%EB%B3%B4%EB%A9%B0,본문/노래/성삼문 - 수양산(首陽山) ᄇᆞ라보며 (시기 미상).txt
발표 시기 미상,,발표 시기 미상,노래,이 몸이 주거 가셔,성삼문,105,https://ko.wikisource.org/wiki/%EC%9D%B4_%EB%AA%B8%EC%9D%B4_%EC%A3%BD%EC%96%B4_%EA%B0%80%EC%84%9C,본문/노래/성삼문 - 이 몸이 주거 가셔 (시기 미상).txt
발표 시기 미상,,발표 시기 미상,노래,언충신(言忠信) 행독경(行篤敬)ᄒᆞ고,성석린,52,https://ko.wikisource.org/wiki/%EC%96%B8%EC%B6%A9%EC%8B%A0_%ED%96%89%EB%8F%85%EA%B2%BD%ED%95%98%EA%B3%A0,본문/노래/성석린 - 언충신(言忠信) 행독경(行篤敬)ᄒᆞ고 (시기 미상).txt
발표 시기 미상,,발표 시기 미상,시조,낙양(洛陽) 얏튼 물에,성세창,48,https://ko.wikisource.org/wiki/%EB%82%99%EC%96%91_%EC%96%95%EC%9D%80_%EB%AC%BC%EC%97%90,본문/시조/성세창 - 낙양(洛陽) 얏튼 물에 (시기 미상).txt
발표 시기 미상,,발표 시기 미상,노래,이리도 태평성대,성수침,43,https://ko.wikisource.org/wiki/%EC%9D%B4%EB%A6%AC%EB%8F%84_%ED%83%9C%ED%8F%89%EC%84%B1%EB%8C%80,본문/노래/성수침 - 이리도 태평성대 (시기 미상).txt
발표 시기 미상,,발표 시기 미상,시조,천지대(天地大) 일월명(日月明)ᄒᆞ신,성수침,45,https://ko.wikisource.org/wiki/%EC%B2%9C%EC%A7%80%EB%8C%80_%EC%9D%BC%EC%9B%94%EB%AA%85%ED%95%98%EC%8B%A0,본문/시조/성수침 - 천지대(天地大) 일월명(日月明)ᄒᆞ신 (시기 미상).txt
발표 시기 미상,,발표 시기 미상,노래,치천하(治天下) 오십년(五十年)에,"성수침, 변계량",46,https://ko.wikisource.org/wiki/%EC%B9%98%EC%B2%9C%ED%95%98_%EC%98%A4%EC%8B%AD%EB%85%84%EC%97%90_%EB%B6%80%EC%A7%80%EC%99%9C%EB%9D%BC,"본문/노래/성수침, 변계량 - 치천하(治天下) 오십년(五十年)에 (시기 미상).txt"
발표 시기 미상,,발표 시기 미상,노래,泰山이 平地 되고,성여완,43,https://ko.wikisource.org/wiki/%ED%83%9C%EC%82%B0%EC%9D%B4_%EC%9C%A1%EC%A7%80_%EB%90%98%EA%B3%A0,본문/노래/성여완 - 泰山이 平地 되고 (시기 미상).txt
발표 시기 미상,,발표 시기 미상,시조,일 심어 느즛 퓌니,성여완,45,https://ko.wikisource.org/wiki/%EC%9D%BC_%EC%8B%AC%EC%96%B4_%EB%8A%90%EC%A6%9B_%ED%94%BC%EB%8B%88,본문/시조/성여완 - 일 심어 느즛 퓌니 (시기 미상).txt
발표 시기 미상,,발표 시기 미상,노래,전원(田園)에 봄이 오니,성운,48,https://ko.wikisource.org/wiki/%EC%A0%84%EC%9B%90%EC%97%90_%EB%B4%84%EC%9D%B4_%EC%98%A4%EB%8B%88,본문/노래/성운 - 전원(田園)에 봄이 오니 (시기 미상).txt
발표 시기 미상,,발표 시기 미상,노래,말 업슨 청산(靑山)이요,성혼,48,https://ko.wikisource.org/wiki/%EB%A7%90_%EC%97%86%EB%8A%94_%EC%B2%AD%EC%82%B0%EC%9D%B4%EC%9A%94,본문/노래/성혼 - 말 업슨 청산(靑山)이요 (시기 미상).txt
발표 시기 미상,,발표 시기 미상,노래,시절(時節)이 태평(太平)토다,성혼,96,https://ko.wikisource.org/wiki/%EC%8B%9C%EC%A0%88%EC%9D%B4_%ED%83%9C%ED%8F%89%ED%86%A0%EB%8B%A4,본문/노래/성혼 - 시절(時節)이 태평(太平)토다 (시기 미상).txt
발표 시기 미상,,발표 시기 미상,노래,상공(相公)을 뵈온 후(後)에,소백주,43,https://ko.wikisource.org/wiki/%EC%83%81%EA%B3%B5%EC%9D%84_%EB%B5%88%EC%98%A8_%ED%9B%84%EC%97%90,본문/노래/소백주 - 상공(相公)을 뵈온 후(後)에 (시기 미상).txt
발표 시기 미상,,발표 시기 미상,가사,면앙정가,송순,2359,https://ko.wikisource.org/wiki/%EB%A9%B4%EC%95%99%EC%A0%95%EA%B0%80,본문/가사/송순 - 면앙정가 (시기 미상).txt
발표 시기 미상,,발표 시기 미상,시조,상풍(霜風)이 섯거친 날에,송순,48,https://ko.wikisource.org/wiki/%EC%83%81%ED%92%8D%EC%9D%B4_%EC%84%9E%EC%96%B4_%EC%B9%9C_%EB%82%A0%EC%97%90,본문/시조/송순 - 상풍(霜風)이 섯거친 날에 (시기 미상).txt
발표 시기 미상,,발표 시기 미상,시조,십년(十年)을 경영(經營)ᄒᆞ여,송순,55,https://ko.wikisource.org/wiki/%EC%8B%AD_%EB%85%84%EC%9D%84_%EA%B2%BD%EC%98%81%ED%95%98%EC%97%AC,본문/시조/송순 - 십년(十年)을 경영(經營)ᄒᆞ여 (시기 미상).txt
발표 시기 미상,,발표 시기 미상,노래,늙고 병(病)든 몸이 북향(北向)ᄒᆞ여 우니노라,송시열,55,https://ko.wikisource.org/wiki/%EB%8A%99%EA%B3%A0_%EB%B3%91%EB%93%A0_%EB%AA%B8%EC%9D%B4,본문/노래/송시열 - 늙고 병(病)든 몸이 북향(北向)ᄒᆞ여 우니노라 (시기 미상).txt
발표 시기 미상,,발표 시기 미상,시,우암송선생계녀서,송시열,10690,https://ko.wikisource.org/wiki/%EC%9A%B0%EC%95%94%EC%86%A1%EC%84%A0%EC%83%9D%EA%B3%84%EB%85%80%EC%84%9C,본문/시/송시열 - 우암송선생계녀서 (시기 미상).txt
발표 시기 미상,,발표 시기 미상,시조,무제,송이,52,https://ko.wikisource.org/wiki/%EC%82%AC%EB%9E%91%EC%9D%B4_%EC%97%87%EB%96%A0%ED%84%B0%EB%8B%88,본문/시조/송이 - 무제 (시기 미상).txt
발표 시기 미상,,발표 시기 미상,시조,솔이라 솔이라 ᄒᆞ니,송이,49,https://ko.wikisource.org/wiki/%EC%86%94%EC%9D%B4_%EC%86%94%EC%9D%B4%EB%9D%BC_%ED%95%9C%EC%9D%B4,본문/시조/송이 - 솔이라 솔이라 ᄒᆞ니 (시기 미상).txt
발표 시기 미상,,발표 시기 미상,노래,이셩저셩 하니,송인,145,https://ko.wikisource.org/wiki/%EC%9D%B4%EB%A0%81%EC%A0%80%EB%A0%81_%ED%95%98%EB%8B%88,본문/노래/송인 - 이셩저셩 하니 (시기 미상).txt
발표 시기 미상,,발표 시기 미상,시조,창랑(滄浪)에 낙시 넉코,송인수,47,https://ko.wikisource.org/wiki/%EC%B0%BD%EB%9E%91%EC%97%90_%EB%82%9A%EC%8B%9C_%EB%84%A3%EA%B3%A0,본문/시조/송인수 - 창랑(滄浪)에 낙시 넉코 (시기 미상).txt
발표 시기 미상,,발표 시기 미상,노래,구월(九月) 구일(九日) 망향대(望鄕臺)를,송종원,51,https://ko.wikisource.org/wiki/%EA%B5%AC%EC%9B%94%EA%B5%AC%EC%9D%BC_%EB%A7%9D%ED%96%A5%EB%8C%80%EB%A5%BC,본문/노래/송종원 - 구월(九月) 구일(九日) 망향대(望鄕臺)를 (시기 미상).txt
발표 시기 미상,,발표 시기 미상,노래,금풍(金風)이 부는 밤에,송종원,47,https://ko.wikisource.org/wiki/%EA%B8%88%ED%92%8D%EC%9D%B4_%EB%B6%80%EB%8A%94_%EB%B0%A4%EC%97%90,본문/노래/송종원 - 금풍(金風)이 부는 밤에 (시기 미상).txt
발표 시기 미상,,발표 시기 미상,노래,상천(霜天) 명월야(明月夜)에,송종원,46,https://ko.wikisource.org/wiki/%EC%83%81%EC%B2%9C_%EB%AA%85%EC%9B%94%EC%95%BC%EC%97%90,본문/노래/송종원 - 상천(霜天) 명월야(明月夜)에 (시기 미상).txt
발표 시기 미상,,발표 시기 미상,노래,석조(夕鳥)는 나라 들고,송종원,46,https://ko.wikisource.org/wiki/%EC%84%9D%EC%A1%B0%EB%8A%94_%EB%82%A0%EC%95%84_%EB%93%A4%EA%B3%A0,본문/노래/송종원 - 석조(夕鳥)는 나라 들고 (시기 미상).txt
발표 시기 미상,,발표 시기 미상,노래,인생(人生)이 ᄭᅮᆷ인 쥴을,송종원,52,https://ko.wikisource.org/wiki/%EC%9D%B8%EC%83%9D%EC%9D%B4_%EA%BF%88%EC%9D%B8_%EC%A4%84%EC%9D%84,본문/노래/송종원 - 인생(人生)이 ᄭᅮᆷ인 쥴을 (시기 미상).txt
발표 시기 미상,,발표 시기 미상,노래,인생(人生)이 긔 언마오,송종원,46,https://ko.wikisource.org/wiki/%EC%9D%B8%EC%83%9D%EC%9D%B4_%EA%B7%B8_%EC%96%BC%EB%A7%88%EC%98%A4,본문/노래/송종원 - 인생(人生)이 긔 언마오 (시기 미상).txt
발표 시기 미상,,발표 시기 미상,노래,청강(淸江)에 낙시 넉코,송종원,46,https://ko.wikisource.org/wiki/%EC%B2%AD%EA%B0%95%EC%97%90_%EB%82%9A%EC%8B%9C_%EB%84%A3%EA%B3%A0,본문/노래/송종원 - 청강(淸江)에 낙시 넉코 (시기 미상).txt
발표 시기 미상,,발표 시기 미상,노래,추월(秋月)이 만정(滿艇)ᄒᆞᆫ듸,송종원,58,https://ko.wikisource.org/wiki/%EC%B6%94%EC%9B%94%EC%9D%B4_%EB%A7%8C%EC%A0%95%ED%95%9C%EB%8D%B0,본문/노래/송종원 - 추월(秋月)이 만정(滿艇)ᄒᆞᆫ듸 (시기 미상).txt
발표 시기 미상,,발표 시기 미상,서간,숙종의 한글편지,숙종,103,https://ko.wikisource.org/wiki/%EC%88%99%EC%A2%85%EC%9D%98_%ED%95%9C%EA%B8%80%ED%8E%B8%EC%A7%80,본문/서간/숙종 - 숙종의 한글편지 (시기 미상).txt
발표 시기 미상,,발표 시기 미상,노래,추수(秋水)ᄂᆞᆫ 천일색(天一色)이오,숙종,103,https://ko.wikisource.org/wiki/%EC%B6%94%EC%88%98%EB%8A%94_%EC%B2%9C%EC%9D%BC%EC%83%89%EC%9D%B4%EC%98%A4,본문/노래/숙종 - 추수(秋水)ᄂᆞᆫ 천일색(天一色)이오 (시기 미상).txt
발표 시기 미상,,발표 시기 미상,기타,조국,스테판 제롬스키,21536,https://ko.wikisource.org/wiki/%EC%A1%B0%EA%B5%AD_%28%ED%98%84%EC%A7%84%EA%B1%B4%29,본문/기타/스테판 제롬스키 - 조국 (시기 미상).txt
발표 시기 미상,,발표 시기 미상,노래,심여장강(心如長江) 유수청(流水淸)이요,신광한,54,https://ko.wikisource.org/wiki/%EC%8B%AC%EC%97%AC%EC%9E%A5%EA%B0%95_%EC%9C%A0%EC%88%98%EC%B2%AD%EC%9D%B4%EC%9A%94,본문/노래/신광한 - 심여장강(心如長江) 유수청(流水淸)이요 (시기 미상).txt
발표 시기 미상,,발표 시기 미상,노래,간사(諫死)ᄒᆞᆫ 박파주(朴坡州)ㅣ야,신정하,47,https://ko.wikisource.org/wiki/%EA%B0%84%EC%82%AC%ED%95%9C_%EB%B0%95%ED%8C%8C%EC%A3%BC%EC%95%BC,본문/노래/신정하 - 간사(諫死)ᄒᆞᆫ 박파주(朴坡州)ㅣ야 (시기 미상).txt
발표 시기 미상,,발표 시기 미상,노래,벼슬이 귀(貴)타 ᄒᆞᆫ들,신정하,55,https://ko.wikisource.org/wiki/%EB%B2%BC%EC%8A%AC%EC%9D%B4_%EA%B7%80%ED%83%80_%ED%95%9C%EB%93%A4,본문/노래/신정하 - 벼슬이 귀(貴)타 ᄒᆞᆫ들 (시기 미상).txt
발표 시기 미상,,발표 시기 미상,장편소설,꿈하늘,신채호,23166,https://ko.wikisource.org/wiki/%EA%BF%88%ED%95%98%EB%8A%98,본문/장편소설/신채호 - 꿈하늘 (시기 미상).txt
발표 시기 미상,,발표 시기 미상,기타,을지문덕전,신채호,21261,https://ko.wikisource.org/wiki/%EC%9D%84%EC%A7%80%EB%AC%B8%EB%8D%95%EC%A0%84,본문/기타/신채호 - 을지문덕전 (시기 미상).txt
발표 시기 미상,,발표 시기 미상,고전시가,원가,신충,82,https://ko.wikisource.org/wiki/%EC%9B%90%EA%B0%80,본문/고전시가/신충 - 원가 (시기 미상).txt
발표 시기 미상,,발표 시기 미상,노래,방옹시여,신흠,2157,https://ko.wikisource.org/wiki/%EB%B0%A9%EC%98%B9%EC%8B%9C%EC%97%AC,본문/노래/신흠 - 방옹시여 (시기 미상).txt
발표 시기 미상,,발표 시기 미상,수필,2월 초하룻날,심훈,1590,https://ko.wikisource.org/wiki/%EA%B7%B8%EB%82%A0%EC%9D%B4_%EC%98%A4%EB%A9%B4/2%EC%9B%94_%EC%B4%88%ED%95%98%EB%A3%BB%EB%82%A0,본문/수필/심훈 - 2월 초하룻날 (시기 미상).txt
발표 시기 미상,,발표 시기 미상,수필,7월의 바다,심훈,2781,https://ko.wikisource.org/wiki/%EA%B7%B8%EB%82%A0%EC%9D%B4_%EC%98%A4%EB%A9%B4/7%EC%9B%94%EC%9D%98_%EB%B0%94%EB%8B%A4,본문/수필/심훈 - 7월의 바다 (시기 미상).txt
발표 시기 미상,,발표 시기 미상,시,겨울밤에 내리는 비,심훈,206,https://ko.wikisource.org/wiki/%EA%B7%B8%EB%82%A0%EC%9D%B4_%EC%98%A4%EB%A9%B4/%EA%B2%A8%EC%9A%B8%EB%B0%A4%EC%97%90_%EB%82%B4%EB%A6%AC%EB%8A%94_%EB%B9%84,본문/시/심훈 - 겨울밤에 내리는 비 (시기 미상).txt
발표 시기 미상,,발표 시기 미상,시조,고려사,심훈,65,https://ko.wikisource.org/wiki/%EA%B7%B8%EB%82%A0%EC%9D%B4_%EC%98%A4%EB%A9%B4/%EA%B3%A0%EB%A0%A4%EC%82%AC,본문/시조/심훈 - 고려사 (시기 미상).txt
발표 시기 미상,,발표 시기 미상,시,광란의 꿈,심훈,796,https://ko.wikisource.org/wiki/%EA%B7%B8%EB%82%A0%EC%9D%B4_%EC%98%A4%EB%A9%B4/%EA%B4%91%EB%9E%80%EC%9D%98_%EA%BF%88,본문/시/심훈 - 광란의 꿈 (시기 미상).txt
발표 시기 미상,,발표 시기 미상,시,기적,심훈,79,https://ko.wikisource.org/wiki/%EA%B7%B8%EB%82%A0%EC%9D%B4_%EC%98%A4%EB%A9%B4/%EA%B8%B0%EC%A0%81,본문/시/심훈 - 기적 (시기 미상).txt
발표 시기 미상,,발표 시기 미상,시조,남병만종,심훈,60,https://ko.wikisource.org/wiki/%EA%B7%B8%EB%82%A0%EC%9D%B4_%EC%98%A4%EB%A9%B4/%EB%82%A8%EB%B3%91%EB%A7%8C%EC%A2%85,본문/시조/심훈 - 남병만종 (시기 미상).txt
발표 시기 미상,,발표 시기 미상,시,너에게 무엇을 주랴,심훈,342,https://ko.wikisource.org/wiki/%EA%B7%B8%EB%82%A0%EC%9D%B4_%EC%98%A4%EB%A9%B4/%EB%84%88%EC%97%90%EA%B2%8C_%EB%AC%B4%EC%97%87%EC%9D%84_%EC%A3%BC%EB%9E%B4,본문/시/심훈 - 너에게 무엇을 주랴 (시기 미상).txt
발표 시기 미상,,발표 시기 미상,시조,누외루,심훈,67,https://ko.wikisource.org/wiki/%EA%B7%B8%EB%82%A0%EC%9D%B4_%EC%98%A4%EB%A9%B4/%EB%88%84%EC%99%B8%EB%A3%A8,본문/시조/심훈 - 누외루 (시기 미상).txt
발표 시기 미상,,발표 시기 미상,시,독백,심훈,299,https://ko.wikisource.org/wiki/%EA%B7%B8%EB%82%A0%EC%9D%B4_%EC%98%A4%EB%A9%B4/%EB%8F%85%EB%B0%B1,본문/시/심훈 - 독백 (시기 미상).txt
발표 시기 미상,,발표 시기 미상,시,돌아가지이다,심훈,738,https://ko.wikisource.org/wiki/%EA%B7%B8%EB%82%A0%EC%9D%B4_%EC%98%A4%EB%A9%B4/%EB%8F%8C%EC%95%84%EA%B0%80%EC%A7%80%EC%9D%B4%EB%8B%A4,본문/시/심훈 - 돌아가지이다 (시기 미상).txt
발표 시기 미상,,발표 시기 미상,시,머리말씀,심훈,483,https://ko.wikisource.org/wiki/%EA%B7%B8%EB%82%A0%EC%9D%B4_%EC%98%A4%EB%A9%B4/%EB%A8%B8%EB%A6%AC%EB%A7%90%EC%94%80,본문/시/심훈 - 머리말씀 (시기 미상).txt
발표 시기 미상,,발표 시기 미상,시,명사십리,심훈,112,https://ko.wikisource.org/wiki/%EA%B7%B8%EB%82%A0%EC%9D%B4_%EC%98%A4%EB%A9%B4/%EB%AA%85%EC%82%AC%EC%8B%AD%EB%A6%AC,본문/시/심훈 - 명사십리 (시기 미상).txt
발표 시기 미상,,발표 시기 미상,시,밤,심훈,149,https://ko.wikisource.org/wiki/%EA%B7%B8%EB%82%A0%EC%9D%B4_%EC%98%A4%EB%A9%B4/%EB%B0%A4,본문/시/심훈 - 밤 (시기 미상).txt
발표 시기 미상,,발표 시기 미상,시조,방학정,심훈,78,https://ko.wikisource.org/wiki/%EA%B7%B8%EB%82%A0%EC%9D%B4_%EC%98%A4%EB%A9%B4/%EB%B0%A9%ED%95%99%EC%A0%95,본문/시조/심훈 - 방학정 (시기 미상).txt
발표 시기 미상,,발표 시기 미상,소설,불사조,심훈,175200,https://ko.wikisource.org/wiki/%EB%B6%88%EC%82%AC%EC%A1%B0,본문/소설/심훈 - 불사조 (시기 미상).txt
발표 시기 미상,,발표 시기 미상,시,뻐꾹새가 운다,심훈,215,https://ko.wikisource.org/wiki/%EA%B7%B8%EB%82%A0%EC%9D%B4_%EC%98%A4%EB%A9%B4/%EB%BB%90%EA%BE%B9%EC%83%88%EA%B0%80_%EC%9A%B4%EB%8B%A4,본문/시/심훈 - 뻐꾹새가 운다 (시기 미상).txt
발표 시기 미상,,발표 시기 미상,시조,삼담인월,심훈,50,https://ko.wikisource.org/wiki/%EA%B7%B8%EB%82%A0%EC%9D%B4_%EC%98%A4%EB%A9%B4/%EC%82%BC%EB%8B%B4%EC%9D%B8%EC%9B%94,본문/시조/심훈 - 삼담인월 (시기 미상).txt
발표 시기 미상,,발표 시기 미상,시,상해의 밤,심훈,381,https://ko.wikisource.org/wiki/%EA%B7%B8%EB%82%A0%EC%9D%B4_%EC%98%A4%EB%A9%B4/%EC%83%81%ED%95%B4%EC%9D%98_%EB%B0%A4,본문/시/심훈 - 상해의 밤 (시기 미상).txt
발표 시기 미상,,발표 시기 미상,시,소야락,심훈,238,https://ko.wikisource.org/wiki/%EA%B7%B8%EB%82%A0%EC%9D%B4_%EC%98%A4%EB%A9%B4/%EC%86%8C%EC%95%BC%EB%9D%BD,본문/시/심훈 - 소야락 (시기 미상).txt
발표 시기 미상,,발표 시기 미상,시조,소제춘효,심훈,73,https://ko.wikisource.org/wiki/%EA%B7%B8%EB%82%A0%EC%9D%B4_%EC%98%A4%EB%A9%B4/%EC%86%8C%EC%A0%9C%EC%B6%98%ED%9A%A8,본문/시조/심훈 - 소제춘효 (시기 미상).txt
발표 시기 미상,,발표 시기 미상,시,송도원,심훈,113,https://ko.wikisource.org/wiki/%EA%B7%B8%EB%82%A0%EC%9D%B4_%EC%98%A4%EB%A9%B4/%EC%86%A1%EB%8F%84%EC%9B%90,본문/시/심훈 - 송도원 (시기 미상).txt
발표 시기 미상,,발표 시기 미상,시,심야과황하,심훈,349,https://ko.wikisource.org/wiki/%EA%B7%B8%EB%82%A0%EC%9D%B4_%EC%98%A4%EB%A9%B4/%EC%8B%AC%EC%95%BC%EA%B3%BC%ED%99%A9%ED%95%98,본문/시/심훈 - 심야과황하 (시기 미상).txt
발표 시기 미상,,발표 시기 미상,시조,악왕분,심훈,66,https://ko.wikisource.org/wiki/%EA%B7%B8%EB%82%A0%EC%9D%B4_%EC%98%A4%EB%A9%B4/%EC%95%85%EC%99%95%EB%B6%84,본문/시조/심훈 - 악왕분 (시기 미상).txt
발표 시기 미상,,발표 시기 미상,시,어머님께,심훈,2575,https://ko.wikisource.org/wiki/%EA%B7%B8%EB%82%A0%EC%9D%B4_%EC%98%A4%EB%A9%B4/%EC%96%B4%EB%A8%B8%EB%8B%98%EA%BB%98,본문/시/심훈 - 어머님께 (시기 미상).txt
발표 시기 미상,,발표 시기 미상,수필,적권세심기,심훈,1400,https://ko.wikisource.org/wiki/%EA%B7%B8%EB%82%A0%EC%9D%B4_%EC%98%A4%EB%A9%B4/%EC%A0%81%EA%B6%8C%EC%84%B8%EC%8B%AC%EA%B8%B0,본문/수필/심훈 - 적권세심기 (시기 미상).txt
발표 시기 미상,,발표 시기 미상,시,전당강상에서,심훈,240,https://ko.wikisource.org/wiki/%EA%B7%B8%EB%82%A0%EC%9D%B4_%EC%98%A4%EB%A9%B4/%EC%A0%84%EB%8B%B9%EA%B0%95%EC%83%81%EC%97%90%EC%84%9C,본문/시/심훈 - 전당강상에서 (시기 미상).txt
발표 시기 미상,,발표 시기 미상,수필,조선의 영웅,심훈,1790,https://ko.wikisource.org/wiki/%EA%B7%B8%EB%82%A0%EC%9D%B4_%EC%98%A4%EB%A9%B4/%EC%A1%B0%EC%84%A0%EC%9D%98_%EC%98%81%EC%9B%85,본문/수필/심훈 - 조선의 영웅 (시기 미상).txt
발표 시기 미상,,발표 시기 미상,장편소설,직녀성,심훈,379117,https://ko.wikisource.org/wiki/%EC%A7%81%EB%85%80%EC%84%B1,본문/장편소설/심훈 - 직녀성 (시기 미상).txt
발표 시기 미상,,발표 시기 미상,시,짝 잃은 기러기,심훈,133,https://ko.wikisource.org/wiki/%EA%B7%B8%EB%82%A0%EC%9D%B4_%EC%98%A4%EB%A9%B4/%EC%A7%9D_%EC%9E%83%EC%9D%80_%EA%B8%B0%EB%9F%AC%EA%B8%B0,본문/시/심훈 - 짝 잃은 기러기 (시기 미상).txt
발표 시기 미상,,발표 시기 미상,시조,채련곡,심훈,185,https://ko.wikisource.org/wiki/%EA%B7%B8%EB%82%A0%EC%9D%B4_%EC%98%A4%EB%A9%B4/%EC%B1%84%EB%A0%A8%EA%B3%A1,본문/시조/심훈 - 채련곡 (시기 미상).txt
발표 시기 미상,,발표 시기 미상,시,첫 눈,심훈,196,https://ko.wikisource.org/wiki/%EA%B7%B8%EB%82%A0%EC%9D%B4_%EC%98%A4%EB%A9%B4/%EC%B2%AB_%EB%88%88,본문/시/심훈 - 첫 눈 (시기 미상).txt
발표 시기 미상,,발표 시기 미상,시,태양의 임종,심훈,760,https://ko.wikisource.org/wiki/%EA%B7%B8%EB%82%A0%EC%9D%B4_%EC%98%A4%EB%A9%B4/%ED%83%9C%EC%96%91%EC%9D%98_%EC%9E%84%EC%A2%85,본문/시/심훈 - 태양의 임종 (시기 미상).txt
발표 시기 미상,,발표 시기 미상,시,통곡 속에서,심훈,793,https://ko.wikisource.org/wiki/%EA%B7%B8%EB%82%A0%EC%9D%B4_%EC%98%A4%EB%A9%B4/%ED%86%B5%EA%B3%A1_%EC%86%8D%EC%97%90%EC%84%9C,본문/시/심훈 - 통곡 속에서 (시기 미상).txt
발표 시기 미상,,발표 시기 미상,시,패성의 가인,심훈,369,https://ko.wikisource.org/wiki/%EA%B7%B8%EB%82%A0%EC%9D%B4_%EC%98%A4%EB%A9%B4/%ED%8C%A8%EC%84%B1%EC%9D%98_%EA%B0%80%EC%9D%B8,본문/시/심훈 - 패성의 가인 (시기 미상).txt
발표 시기 미상,,발표 시기 미상,시조,평호추월,심훈,190,https://ko.wikisource.org/wiki/%EA%B7%B8%EB%82%A0%EC%9D%B4_%EC%98%A4%EB%A9%B4/%ED%8F%89%ED%98%B8%EC%B6%94%EC%9B%94,본문/시조/심훈 - 평호추월 (시기 미상).txt
발표 시기 미상,,발표 시기 미상,시,피리,심훈,66,https://ko.wikisource.org/wiki/%EA%B7%B8%EB%82%A0%EC%9D%B4_%EC%98%A4%EB%A9%B4/%ED%94%BC%EB%A6%AC,본문/시/심훈 - 피리 (시기 미상).txt
발표 시기 미상,,발표 시기 미상,수필,필경사(筆耕舍) 잡기,심훈,1495,https://ko.wikisource.org/wiki/%EA%B7%B8%EB%82%A0%EC%9D%B4_%EC%98%A4%EB%A9%B4/%EB%B4%84%EC%9D%80_%EC%96%B4%EB%8A%90_%EA%B3%B3%EC%97%90,본문/수필/심훈 - 필경사(筆耕舍) 잡기 (시기 미상).txt
발표 시기 미상,,발표 시기 미상,시,한강의 달밤,심훈,608,https://ko.wikisource.org/wiki/%EA%B7%B8%EB%82%A0%EC%9D%B4_%EC%98%A4%EB%A9%B4/%ED%95%9C%EA%B0%95%EC%9D%98_%EB%8B%AC%EB%B0%A4,본문/시/심훈 - 한강의 달밤 (시기 미상).txt
발표 시기 미상,,발표 시기 미상,시조,항성의 밤,심훈,59,https://ko.wikisource.org/wiki/%EA%B7%B8%EB%82%A0%EC%9D%B4_%EC%98%A4%EB%A9%B4/%ED%95%AD%EC%84%B1%EC%9D%98_%EB%B0%A4,본문/시조/심훈 - 항성의 밤 (시기 미상).txt
발표 시기 미상,,발표 시기 미상,시,항주유기,심훈,564,https://ko.wikisource.org/wiki/%EA%B7%B8%EB%82%A0%EC%9D%B4_%EC%98%A4%EB%A9%B4/%ED%95%AD%EC%A3%BC%EC%9C%A0%EA%B8%B0,본문/시/심훈 - 항주유기 (시기 미상).txt
발표 시기 미상,,발표 시기 미상,시,해당화,심훈,113,https://ko.wikisource.org/wiki/%EA%B7%B8%EB%82%A0%EC%9D%B4_%EC%98%A4%EB%A9%B4/%ED%95%B4%EB%8B%B9%ED%99%94,본문/시/심훈 - 해당화 (시기 미상).txt
발표 시기 미상,,발표 시기 미상,동화,빨간구두,안데르센,3557,https://ko.wikisource.org/wiki/%EB%B9%A8%EA%B0%84%EA%B5%AC%EB%91%90,본문/동화/안데르센 - 빨간구두 (시기 미상).txt
발표 시기 미상,,발표 시기 미상,노래,ᄂᆡ 집은 도화원리(桃花源裏)여늘,안민영,62,https://ko.wikisource.org/wiki/%EB%82%B4_%EC%A7%91%EC%9D%80_%EB%8F%84%ED%99%94%EC%9B%90%EB%A6%AC%EC%96%B4%EB%8A%98,본문/노래/안민영 - ᄂᆡ 집은 도화원리(桃花源裏)여늘 (시기 미상).txt
발표 시기 미상,,발표 시기 미상,시조,ᄇᆞᄅᆞᆷ이 눈을 모라,안민영,58,https://ko.wikisource.org/wiki/%EB%B0%94%EB%9E%8C%EC%9D%B4_%EB%88%88%EC%9D%84_%EB%AA%B0%EC%95%84,본문/시조/안민영 - ᄇᆞᄅᆞᆷ이 눈을 모라 (시기 미상).txt
발표 시기 미상,,발표 시기 미상,시조,ᄒᆡ 지고 돗는 달이,안민영,50,https://ko.wikisource.org/wiki/%ED%95%B4_%EC%A7%80%EA%B3%A0_%EB%8F%8B%EB%8A%94_%EB%8B%AC%EC%9D%B4,본문/시조/안민영 - ᄒᆡ 지고 돗는 달이 (시기 미상).txt
