제목,저자,장르,연도,연도 근거,링크,발행처,비고,통합 통계
가을의 환,김채원,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7900,,번역서 1종 · 예: Espejismos de otoño,포함
국물 있사옵니다,이근삼,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7895,,번역서 1종 · 예: À la soupe,포함
16세기 가사와 시조,이병주,시조,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7894,,번역서 1종 · 예: Anthologie de la poésie Coréenne du XVI siècle,포함
Cinco poetas contemporáneos de Corea,정권태,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7899,,번역서 1종 · 예: Cinco poetas contemporáneos de Corea,포함
촛농날개 외,이효석,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7886,,번역서 1종 · 예: Waxen wings: The ACTA Koreana anthology of short fiction from Korea,포함
청개구리의 눈물,왕혜숙,단편소설,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7878,,번역서 1종 · 예: Frog’s tears and other stories : Readings in Korean culture series for beginning and intermediate students,포함
Traditional performing arts of Korea,전경욱,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7871,,번역서 1종 · 예: Traditional performing arts of Korea,포함
우리문화박물지,이어령,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7872,,번역서 1종 · 예: Korea style : 64 objects of seeing Korea,포함
Korean folk dance,이병옥,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7870,,번역서 1종 · 예: Korean folk dance,포함
Korean ceramics / 한국 도자사,강경숙,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7868,,번역서 1종 · 예: Korean ceramics / 한국 도자사,포함
新韓國史入門 = 신한국사입문,Nahm,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7866,,번역서 1종 · 예: (Introduction to) Korean history and culture,포함
"Selected prose-poems, contes and memoirs by Bong Ja Ahn. 삶, 꿈 그리고 그 사이",안봉자,시,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7864,,"번역서 1종 · 예: Living, dreaming & on between Selected prose-poems, contes and memoirs by Bong Ja Ahn",포함
잘못은 신에게도 있다,조세희,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7857,,번역서 1종 · 예: Ce n'est pas la faute de dieu,포함
roman / 고래,천명관,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7853,,번역서 1종 · 예: (La) baleine,포함
A love story. 오래된 정원,황석영,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7849,,번역서 1종 · 예: The Ancient Garden,포함
소설가 구보씨의 하루 외,박태원,소설,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7470,,번역서 1종 · 예: On the eve of the uprising; and other stories from colonial Korea,포함
한국현대소설선,현진건,소설,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/512,,번역서 1종 · 예: MODERN KOREAN FICTION : AN ANTHOLOGY.,포함
두꺼비 신랑,서정오,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/833,,번역서 1종 · 예: (The) toad bridegroom & other fantastic tales retold,포함
영시로 감상하는 한국의 명시,김동명,시,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7846,,번역서 2종 · 예: Korea's best loved poems,포함
한국: 동화를 찾아서,Melikhov,동화,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7844,,번역서 1종 · 예: РЕСПУБЛИКА КОРЕЯ : В ПОИСКАХ СКАЗКИ,포함
한국의 신화,서대석,소설,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7843,,번역서 2종 · 예: Korea Müüt,포함
한국근대희곡선: 1930~1960년대,유치진 외,희곡,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7838,,번역서 1종 · 예: 韓国近現代戱曲選: 1930~1960年代,포함
매월당 김시습 한시,김시습,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7833,,번역서 1종 · 예: Slyším padat sníh : výbor z klasické poezie hansi korejského básníka 15. století,포함
경허집,경허,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7834,,번역서 1종 · 예: Měsíc mysli úplně kulatý : básně korejského zenového mistra,포함
"Gedichte 아, 입이 없는 것들",이성복,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7831,,번역서 1종 · 예: Wie anders sind die Nächte,포함
und andere Prosa. 황석영 단편선,황석영,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7830,,번역서 1종 · 예: Unkraut und andere Prosa,포함
이인수 작품선,이인수,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7822,,번역서 1종 · 예: INSIDE CLOUD CUCKOO LAND,포함
바람과 강,김원일,장편소설,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7820,,번역서 2종 · 예: The wind and the river,포함
검은 이야기 사슬,정영문,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7819,,번역서 2종 · 예: A Chain of Dark Tales,포함
a novel. 먼 길,김인숙,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7816,,번역서 1종 · 예: The long road,포함
"물소리, 바람소리",법정스님,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7815,,"번역서 1종 · 예: The sound of water, the sound of wind and other early works by a mountain monk",포함
Stories of trauma in contemporary Korea. 붉은 방,박완서,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7812,,번역서 1종 · 예: The red room,포함
빌라도의 예수,정찬,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7813,,번역서 1종 · 예: Pilate's Jesus,포함
한국시조선집,성종,시조,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7810,,번역서 1종 · 예: (An) Anthlolgy of Korean Sijo,포함
stories from Korean in transition. 한국 현대 단편선,김동리,단편소설,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7811,,번역서 2종 · 예: A Moment's Grace: Stories from Korean in Transition,포함
나무 안에서,김형영,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7809,,번역서 1종 · 예: In the tree,포함
고전한시집,이행원,시,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7807,,번역서 1종 · 예: On An Autumn Night: Classical Korean Poetry,포함
아늑한 길,정찬,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7802,,번역서 1종 · 예: The Cozy Path,포함
중심의 괴로움,김지하,시,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7801,,번역서 1종 · 예: Blütenneid : Gedichte,포함
a Novel. 엄마를 부탁해,신경숙,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7799,,번역서 1종 · 예: Please look after mother,포함
조선민담집,손진태,소설,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7689,,번역서 1종 · 예: 朝鮮民譚集,포함
뒹구는 돌은 언제 잠깨는가,이성복,시,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7469,,번역서 1종 · 예: I heard life calling me: poems of Yi Sŏng-Bok,포함
김승희 시선,김승희,시,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7475,,번역서 1종 · 예: Walking on a Washing Line: Poems by Kim Seung-hee,포함
아시아 시행,고형렬,시,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7584,,번역서 1종 · 예: アジア詩行 : 今朝は、ウラジオストクで詩集,포함
한국의 고전소설,정병설,소설,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7598,,번역서 1종 · 예: 韓国の古典小說,포함
한국시조선집,이용호,시조,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7604,,번역서 1종 · 예: 韓國時調選集 古時調ㆍ現代時調,포함
나의 달콤한 도시,정이현,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7651,,번역서 1종 · 예: マイスウィートソウル : my sweet Seoul,포함
조선민담집,김소운,소설,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7639,,번역서 1종 · 예: 朝鮮民謠集,포함
현대한국문학선집 제2권 장편소설 2,김동리,장편소설,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/2206,,번역서 1종 · 예: 現代韓国文学選集 : 長篇小說 2. 第2卷,포함
직녀의 일기장,전아리,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7541,,번역서 1종 · 예: おり姫の日記帳,포함
한국적 사고,이어령,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7578,,번역서 1종 · 예: 韓国的思考,포함
그러나,홍성원,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7558,,번역서 1종 · 예: されど,포함
第2卷 : 현대한국문학선집 제2권 장편소설 2,김동리,장편소설,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/414146,,번역서 1종 · 예: 現代韓国文学選集. 長篇小說 2,포함
노리개: 전통 한복의 멋,이경자,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/1074,,번역서 1종 · 예: Norigae : splendor of the Korean costume,포함
조선왕조사 상,이성무,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/2722,,번역서 1종 · 예: 朝鮮王朝史 上,포함
한국의 사상,Philippe Thiébault,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/11492,,번역서 1종 · 예: (La)pensée Coréenne : Aux sources de l`Esprit-Coeur : Essai,중복 제외 (앞 순위 출처에 있음)
마음의 감옥 외,김원일 외,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/5292,,번역서 1종 · 예: La cárcel del corazón y otros relatos,포함
여성의 몸 : 평생 건강 프로젝트,KBS 생로병사의 비밀 제작 팀,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/249,,번역서 1종 · 예: 透过身体看女人 : 女性美丽无忧的健康手册,포함
한국역사만보,가미야 니지,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/2736,,번역서 1종 · 예: 韓国歴史漫步,포함
화폐,원유한,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/1067,,번역서 1종 · 예: Money : Traditional Korean Society,포함
끝나지 않는 시다의 노래,전순옥,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/1243,,번역서 1종 · 예: THEY ARE NOT MACHINES : KOREAN WOMEN WORKERS AND THEIR FIGHT FOR DEMOCRATIC TRADE UNIONISM IN THE 1970s,포함
わかりやすい韓国の歴史 : 国定韓国小学校社会科教科書,한국교육개발원,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/2723,,번역서 1종 · 예: わかりやすい韓国の歴史 : 国定韓国小学校社会科教科書,포함
한국명시선,한용운 외,시,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/5291,,번역서 1종 · 예: Flor y oro de la poesía coreana,포함
(답사여행의 길잡이) 경주,이문옥,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/1327,,번역서 1종 · 예: ((A) Field Guide to History) GYEONGJU,포함
"A linguistic, Historic and anthropological approach / 고대한국과 인류역사의 발상지, 파미르고원",정연규,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/1319,,번역서 1종 · 예: Ancient Korea and the dawn of human history on the pamirs,포함
見えざる日露戦争の序曲 / 명성황후 시해의 진실을 밝힌다,최문형,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/2741,,번역서 1종 · 예: 閔妃は誰に殺されたのか,포함
한국의 문화,서정수,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/2740,,번역서 1종 · 예: 韓国の文化,포함
삼국사기,김부식,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/2719,,번역서 2종 · 예: 完訳 三国史記,포함
아들이여! 한일에 걸쳐진 생명의 다리,신윤찬,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/2739,,번역서 1종 · 예: 息子よ! 韓日に 架ける 命の 橋,포함
불멸의 목소리: 현대시선 63인선 401편,한용운 외,시,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/537,,번역서 1종 · 예: The Immortal Voice: an anthology of Modern Korean Poetry,포함
한국의 역사,국사편찬위원회,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/2720,,번역서 1종 · 예: 韓國の 歷史 : 國政韓國高等學校歷史敎科書,포함
단,김정빈,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/2512,,번역서 1종 · 예: 丹,포함
역도산전설,이호인,소설,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/2509,,번역서 1종 · 예: 力道山伝說,포함
韓国のパッチワーク / 아름다운 보자기,渡邊みどり [Author],기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/2705,,번역서 1종 · 예: 美しいポジャギ,포함
(한국의 풍속) 민간 신앙,최준식,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/1079,,번역서 1종 · 예: Folk-religion : The customs in Korea,포함
la beauté à son apogée / 한국의 석조문화,박정근,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/1684,,번역서 1종 · 예: (L')art de la pierre dans la culture coréenne,포함
esclaves sexuelles de l'armée japonaise / 위안부 리포트,정경아,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/1685,,번역서 1종 · 예: Femmes de réconfort,포함
결혼 전에 하지 않으면 정말 억울한 서른여섯가지,신예희,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/77,,번역서 1종 · 예: 20幾歲女孩必做的36件事,포함
